OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU4006,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4007,Alveolata,Apicomplexa,Gregarinasina,NA,NA,NA,NA
OTU4008,Heterolobosa,Heterolobosia,Heterolobosea,Tetramitia,NA,NA,NA
OTU401,Rhizaria,Cercozoa,NA,Cercomonadida,Cercomonadidae,NA,NA
OTU4010,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,NA
OTU4012,Alveolata,NA,NA,NA,NA,NA,NA
OTU4014,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU4015,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,NA
OTU4016,Alveolata,NA,NA,NA,NA,NA,NA
OTU4017,Heterolobosa,Heterolobosia,Heterolobosea,Acrasida,NA,NA,NA
OTU4018,Alveolata,NA,NA,NA,NA,NA,NA
OTU402,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Vanderwaltozyma,NA
OTU4020,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU4021,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4022,Alveolata,Perkinsida,NA,NA,NA,NA,NA
OTU4023,Fungi,Aphelidiomycota,NA,NA,NA,NA,NA
OTU4024,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU4025,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4027,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4028,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4029,Fungi,Aphelidiomycota,Aphelidiomycetes,NA,NA,NA,NA
OTU403,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU4030,Fungi,NA,NA,NA,NA,NA,NA
OTU4032,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4033,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4034,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU4035,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4036,Fungi,NA,NA,NA,NA,NA,NA
OTU4037,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4038,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU404,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU4040,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4041,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU4042,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4043,Amoebozoa,Tubulinea,Arcellinidea,Arcellinida,NA,NA,NA
OTU4044,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4045,Viridiplantae,Streptophyta,Bryopsida,Bryales,Bryaceae,Bryum,NA
OTU4047,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU4048,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU405,Stramenopila,Chrysophyta,Chrysophyceae,NA,NA,NA,NA
OTU4050,Stramenopila,Oomycota,Peronosporomycetes,Lagenidiales,NA,NA,NA
OTU4051,Viridiplantae,Bryophyta,Bryopsida,Hypnales,NA,NA,NA
OTU4053,Fungi,NA,NA,NA,NA,NA,NA
OTU4054,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4055,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU4057,Viridiplantae,Bryophyta,Bryopsida,Hypnales,NA,NA,NA
OTU4058,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
OTU4059,Stramenopila,Xanthophyta,Xanthophyceae,NA,NA,NA,NA
OTU406,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU4060,Fungi,NA,NA,NA,NA,NA,NA
OTU4061,Viridiplantae,Anthophyta,Eudicotyledonae,Caryophyllales,Caryophyllaceae,NA,NA
OTU4062,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU4064,Metazoa,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,NA
OTU4065,Fungi,Chytridiomycota,Lobulomycetes,NA,NA,NA,NA
OTU4067,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4068,Viridiplantae,Anthophyta,Eudicotyledonae,Caryophyllales,Caryophyllaceae,NA,NA
OTU4069,Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Chromulinaceae,Ochromonas,NA
OTU407,Fungi,Chytridiomycota,Lobulomycetes,NA,NA,NA,NA
OTU4070,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU4071,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
OTU4072,Stramenopila,Bacillariophyta,Bacillariophyceae,Naviculales,NA,NA,NA
OTU4073,Metazoa,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,NA
OTU4074,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,NA
OTU4075,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4076,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatida,Halteriidae,Meseres,NA
OTU4077,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4078,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,NA,NA,NA
OTU4079,Fungi,Basidiomycota,Agaricomycetes,Gloeophyllales,Gloeophyllaceae,Heliocybe,NA
OTU408,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,NA
OTU4080,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,NA,NA,NA
OTU4081,Fungi,Basidiomycota,Microbotryomycetes,NA,Chrysozymaceae,NA,NA
OTU4083,Fungi,Rozellomycota,NA,Branch03,NA,NA,NA
OTU4085,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4087,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU4088,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema,NA
OTU4089,Fungi,Basidiomycota,Microbotryomycetes,NA,Chrysozymaceae,NA,NA
OTU409,Fungi,Ascomycota,Dothideomycetes,NA,NA,Peltaster,NA
OTU4090,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU4091,Alveolata,Ciliophora,Phyllopharyngea,NA,NA,NA,NA
OTU4092,Alveolata,Ciliophora,Oligohymenophorea,Astomatida,NA,NA,NA
OTU4093,Fungi,Ascomycota,Dothideomycetes,NA,NA,Pseudoarthrographis,NA
OTU4094,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4095,Alveolata,Ciliophora,Litostomatea,Haptorida,NA,NA,NA
OTU4096,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU4098,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU4099,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU41,Alveolata,Ciliophora,Oligohymenophorea,Peniculida,NA,NA,NA
OTU410,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyaloscypha,NA
OTU4100,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4101,Alveolata,Ciliophora,Litostomatea,Haptorida,NA,NA,NA
OTU4105,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Porphyrellus,NA
OTU4106,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Glomerella,NA
OTU4107,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4108,Alveolata,Ciliophora,Oligohymenophorea,Astomatida,NA,NA,NA
OTU4109,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4110,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Itersonilia,NA
OTU4111,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4112,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4113,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4114,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU4115,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis,NA
OTU4116,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4118,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatida,Halteriidae,Meseres,NA
OTU4119,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,NA
OTU412,Alveolata,Ciliophora,Spirotrichea,Stichotrichida,NA,NA,NA
OTU4120,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,Flammispora,NA
OTU4121,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU4123,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU4124,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4125,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,NA,NA,NA
OTU4128,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU4129,NA,NA,NA,NA,NA,NA,NA
OTU413,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU4130,Alveolata,Ciliophora,Spirotrichea,Stichotrichida,NA,NA,NA
OTU4131,Fungi,Ascomycota,Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Mytilinidion,NA
OTU4132,Fungi,Ascomycota,Sordariomycetes,Atractosporales,Conlariaceae,Conlarium,NA
OTU4133,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4134,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,Cryptotrichosporon,NA
OTU4137,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU4138,Rhizaria,Endomyxa,Phytomyxea,Vampyrellida,NA,NA,NA
OTU4139,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU414,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU4140,Rhizaria,Haplosporidia,NA,Plasmodiophorida,Plasmodiophoridae,NA,NA
OTU4141,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU4142,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,NA
OTU4143,NA,NA,NA,NA,NA,NA,NA
OTU4144,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4145,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU4146,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Geotrichum,NA
OTU4147,NA,NA,NA,NA,NA,NA,NA
OTU4148,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU415,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4150,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4151,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4152,Alveolata,Ciliophora,Prostomatea,Prorodontida,NA,NA,NA
OTU4154,Fungi,Ascomycota,Sordariomycetes,Pisorisporiales,Pisorisporiaceae,Candelabrum,NA
OTU4155,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4156,Fungi,Ascomycota,Sordariomycetes,Pisorisporiales,Pisorisporiaceae,Candelabrum,NA
OTU4158,Alveolata,NA,NA,NA,NA,NA,NA
OTU4159,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU416,Rhizaria,NA,NA,NA,NA,NA,NA
OTU4160,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU4161,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,NA,NA,NA
OTU4162,Rhizaria,Cercozoa,Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,NA
OTU4163,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4164,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4165,Heterolobosa,Heterolobosia,Heterolobosea,Acrasida,NA,NA,NA
OTU4166,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU4167,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,NA
OTU4170,Metazoa,Nematoda,Chromadorea,Strongylida,NA,NA,NA
OTU4171,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Amauroascus,NA
OTU4172,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Mesorhabditis,NA
OTU4173,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Lasiobolus,NA
OTU4174,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU4175,Fungi,Monoblepharomycota,Sanchytriomycetes,NA,NA,NA,NA
OTU4176,Alveolata,Dinophyta,Dinophyceae,NA,NA,NA,NA
OTU4177,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU4178,Alveolata,Dinophyta,Dinophyceae,NA,NA,NA,NA
OTU4179,Alveolata,Ciliophora,Prostomatea,Prorodontida,NA,NA,NA
OTU418,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,NA
OTU4180,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4181,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU4183,Alveolata,Ciliophora,Colpodea,NA,NA,NA,NA
OTU4185,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,NA,NA,NA
OTU4186,Fungi,Basidiobolomycota,Basidiobolomycetes,NA,NA,NA,NA
OTU4187,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4188,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatida,NA,NA,NA
OTU4189,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Piskurozyma,NA
OTU419,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,NA
OTU4190,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,Cryptotrichosporon,NA
OTU4191,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4192,Metazoa,Nematoda,Enoplea,Mononchida,NA,NA,NA
OTU4194,Metazoa,Nematoda,Enoplea,Mononchida,NA,NA,NA
OTU4196,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU4197,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU4198,Alveolata,Ciliophora,Oligohymenophorea,Astomatida,NA,NA,NA
OTU4199,Metazoa,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,NA
OTU42,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU420,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU4200,Metazoa,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,NA
OTU4201,Alveolata,Ciliophora,Prostomatea,Prorodontida,NA,NA,NA
OTU4202,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,NA
OTU4203,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Lyomyces,NA
OTU4204,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4205,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,NA
OTU4206,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4207,NA,NA,NA,NA,NA,NA,NA
OTU4208,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,NA
OTU4209,Metazoa,Nematoda,Chromadorea,Strongylida,Cephalobidae,NA,NA
OTU421,Fungi,Chytridiomycota,Chytridiomycetes,NA,NA,NA,NA
OTU4210,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4211,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU4212,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,NA
OTU4215,Amoebozoa,Lobosa,Tubulinea,Echinamoebida,Vermamoebidae,Vermamoeba,NA
OTU4216,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,NA
OTU4217,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU4218,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU4219,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,NA,NA,NA
OTU4220,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,NA
OTU4221,Amoebozoa,Lobosa,Tubulinea,Echinamoebida,Vermamoebidae,Vermamoeba,NA
OTU4222,Amoebozoa,Lobosa,Tubulinea,Echinamoebida,Vermamoebidae,Vermamoeba,NA
OTU4223,Stramenopila,Oomycota,Peronosporomycetes,Peronosporales,Pythiaceae,Pythium,NA
OTU4224,Fungi,Ascomycota,Sordariomycetes,Cephalothecales,Cephalothecaceae,Phialemonium,NA
OTU4225,Fungi,Ascomycota,Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Mytilinidion,NA
OTU4226,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU4227,Fungi,Ascomycota,Sordariomycetes,Amphisphaeriales,NA,NA,NA
OTU4228,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4229,Fungi,Ascomycota,Sordariomycetes,Cephalothecales,Cephalothecaceae,Phialemonium,NA
OTU423,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,NA
OTU4230,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4231,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Sonoraphlyctidaceae,Sonoraphlyctis,NA
OTU4232,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Hyphodontiella,NA
OTU4234,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Hyphodontiella,NA
OTU4235,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU4236,Fungi,Ascomycota,Lecanoromycetes,Umbilicariales,Umbilicariaceae,Umbilicaria,NA
OTU4237,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4239,Fungi,Blastocladiomycota,Blastocladiomycetes,Catenomycetales,NA,NA,NA
OTU424,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Idriella,NA
OTU4240,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU4241,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4242,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4243,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4244,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4245,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,NA
OTU4246,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU4247,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,NA,NA,NA
OTU4248,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,Myriospora,NA
OTU4249,Metazoa,Nematoda,Enoplea,NA,NA,NA,NA
OTU4250,Metazoa,Nematoda,Enoplea,NA,NA,NA,NA
OTU4251,NA,NA,NA,NA,NA,NA,NA
OTU4252,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4253,Metazoa,Arthropoda,Arachnida,NA,NA,NA,NA
OTU4254,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU4255,Rhizaria,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomonadidae,Thaumatomonas,NA
OTU4256,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4257,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Kalmusia,NA
OTU4258,Metazoa,Arthropoda,Arachnida,NA,NA,NA,NA
OTU4259,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,NA
OTU426,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium,NA
OTU4260,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,NA
OTU4262,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4263,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU4264,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Volvocaceae,Lobomonas,NA
OTU4265,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,NA
OTU4266,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4268,Fungi,Ascomycota,Sordariomycetes,Cephalothecales,NA,NA,NA
OTU4269,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4270,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU4271,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU4272,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4273,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
OTU4274,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4275,NA,NA,NA,NA,NA,NA,NA
OTU4276,Metazoa,Arthropoda,Arachnida,NA,NA,NA,NA
OTU4277,Rhizaria,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomonadidae,Thaumatomonas,NA
OTU428,NA,NA,NA,NA,NA,NA,NA
OTU4280,Rhizaria,Haplosporidia,NA,Plasmodiophorida,NA,NA,NA
OTU4281,Fungi,Ascomycota,Sordariomycetes,Microascales,NA,NA,NA
OTU4283,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Shiraiaceae,Shiraia,NA
OTU4284,Viridiplantae,Streptophyta,Angiospermae,Caryophyllales,Amaranthaceae,Amaranthus,NA
OTU4285,Metazoa,Nematoda,Chromadorea,Strongylida,Cephalobidae,NA,NA
OTU4286,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lycoperdon,NA
OTU4287,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4289,Fungi,Ascomycota,Sordariomycetes,Microascales,NA,NA,NA
OTU4290,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4291,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4293,Amoebozoa,NA,NA,NA,NA,NA,NA
OTU4294,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4296,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU4297,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU4298,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4299,Fungi,Basidiobolomycota,Basidiobolomycetes,NA,NA,NA,NA
OTU43,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Physconia,NA
OTU4300,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU4301,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4302,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU4303,Alveolata,Ciliophora,Spirotrichea,NA,NA,NA,NA
OTU4304,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4305,Metazoa,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,NA
OTU4306,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,NA
OTU4307,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4309,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4310,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4311,Metazoa,Nematoda,Chromadorea,Strongylida,Cephalobidae,NA,NA
OTU4312,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
OTU4313,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4314,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,NA
OTU4315,Rhizaria,Haplosporidia,NA,Plasmodiophorida,Plasmodiophoridae,NA,NA
OTU4316,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,NA
OTU4317,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU4319,Metazoa,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Heterodera,NA
OTU432,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
OTU4320,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeriopsis,NA
OTU4321,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU4323,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU4324,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Cheilymenia,NA
OTU4325,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4326,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4327,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,NA
OTU4328,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU4329,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Myrothecium,NA
OTU433,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium,NA
OTU4330,Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,NA
OTU4331,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU4332,Alveolata,Apicomplexa,NA,NA,NA,NA,NA
OTU4333,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,NA
OTU4334,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU4335,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU4336,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU4337,Rhizaria,Haplosporidia,NA,Plasmodiophorida,Plasmodiophoridae,NA,NA
OTU4338,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU4339,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Xepicula,NA
OTU434,Heterolobosa,Heterolobosia,Heterolobosea,Tetramitia,NA,NA,NA
OTU4340,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
