OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU4132,Fungi,Ascomycota,Sordariomycetes,Atractosporales,Conlariaceae,Conlarium,Conlarium_baiseense
OTU4133,NA,NA,NA,NA,NA,NA,NA
OTU4134,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,Tetragoniomyces,Tetragoniomyces_uliginosus
OTU4137,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU4138,NA,NA,NA,NA,NA,NA,NA
OTU4139,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Epispathidium,NA
OTU414,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidales,Urocystidaceae,Urocystis,Urocystis_bolboschoeni
OTU4140,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,Plasmodiophoridae,Polymyxa,NA
OTU4141,NA,NA,NA,NA,NA,NA,NA
OTU4142,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_lignicola
OTU4143,NA,NA,NA,NA,NA,NA,NA
OTU4144,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Epispathidium,NA
OTU4145,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU4146,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Galactomyces,NA
OTU4147,NA,NA,NA,NA,NA,NA,NA
OTU4148,NA,NA,NA,NA,NA,NA,NA
OTU415,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4150,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4151,Alveolata,Ciliophora,Spirotrichea,Urostylida,Urostylidae,Hemicycliostyla,NA
OTU4152,Alveolata,Ciliophora,Nassophorea,Nassulida,Nassulidae,Nassula,NA
OTU4154,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4155,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU4156,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4158,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4159,Fungi,Ascomycota,NA,NA,NA,Triscelophorus,NA
OTU416,NA,NA,NA,NA,NA,NA,NA
OTU4160,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU4161,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU4162,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4163,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4164,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4165,NA,NA,NA,NA,NA,NA,NA
OTU4166,Fungi,Ascomycota,Sordariomycetes,Sordariales,Bombardiaceae,Ramophialophora,Ramophialophora_humicola
OTU4167,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,NA
OTU4170,NA,NA,NA,NA,NA,NA,NA
OTU4171,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Ctenomyces,Ctenomyces_indicus
OTU4172,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Mesorhabditis,NA
OTU4173,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU4174,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU4175,NA,NA,NA,NA,NA,NA,NA
OTU4176,Alveolata,Apicomplexa,NA,NA,NA,NA,NA
OTU4177,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Pholiotina,NA
OTU4178,Alveolata,Apicomplexa,NA,NA,NA,NA,NA
OTU4179,Alveolata,Ciliophora,Prostomatea,Prorodontida,Prorodontidae,Prorodon,NA
OTU418,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA
OTU4180,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Arxiella,Arxiella_terrestris
OTU4181,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU4183,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4185,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4186,Fungi,NA,NA,NA,NA,NA,NA
OTU4187,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,NA,NA
OTU4188,Alveolata,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,Sathrophilus,NA
OTU4189,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Amaurodon,NA
OTU419,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,NA
OTU4190,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,Tetragoniomyces,Tetragoniomyces_uliginosus
OTU4191,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4192,NA,NA,NA,NA,NA,NA,NA
OTU4194,NA,NA,NA,NA,NA,NA,NA
OTU4196,Metazoa,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Eucephalobus,NA
OTU4197,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,NA,NA
OTU4198,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4199,Metazoa,Annelida,NA,NA,NA,NA,NA
OTU42,Alveolata,Ciliophora,Oligohymenophorea,NA,NA,NA,NA
OTU420,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,NA,NA
OTU4200,Metazoa,Annelida,NA,NA,NA,NA,NA
OTU4201,Alveolata,Ciliophora,Prostomatea,Prorodontida,Prorodontidae,Prorodon,NA
OTU4202,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus_curtus
OTU4203,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,NA,NA
OTU4204,Alveolata,Ciliophora,Spirotrichea,Urostylida,Holostichidae,Anteholosticha,NA
OTU4205,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,NA
OTU4206,Alveolata,Ciliophora,Litostomatea,Haptorida,Pseudoholophryidae,NA,NA
OTU4207,NA,NA,NA,NA,NA,NA,NA
OTU4208,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus_brasilianum
OTU4209,Metazoa,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Pseudacrobeles,Pseudacrobeles_curvatus
OTU421,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU4210,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Spathidium,NA
OTU4211,NA,NA,NA,NA,NA,NA,NA
OTU4212,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium_hasegawae
OTU4215,Amoebozoa,Tubulinea,NA,NA,Hartmannellidae,Hartmannella,NA
OTU4216,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Dendryphiella,Dendryphiella_eucalyptorum
OTU4217,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU4218,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4219,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Ophioceraceae,NA,NA
OTU4220,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU4221,Amoebozoa,Tubulinea,NA,NA,Hartmannellidae,Hartmannella,NA
OTU4222,Heterolobosa,NA,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Naegleria,NA
OTU4223,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Globisporangium,Globisporangium_selbyi
OTU4224,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Robillarda,Robillarda_sessilis
OTU4225,Fungi,Ascomycota,Dothideomycetes,Mytilinidiales,NA,NA,NA
OTU4226,Amoebozoa,Variosea,NA,NA,NA,NA,NA
OTU4227,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Ophioceraceae,NA,NA
OTU4228,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU4229,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Robillarda,Robillarda_sessilis
OTU423,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA
OTU4230,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU4231,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Sonoraphlyctidaceae,Sonoraphlyctis,NA
OTU4232,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Hyphodontiella,Hyphodontiella_multiseptata
OTU4234,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Hyphodontiella,Hyphodontiella_multiseptata
OTU4235,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU4236,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,Pseudorobillarda,NA
OTU4237,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4239,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU424,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Microdochium,Microdochium_maculosum
OTU4240,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU4241,Viridiplantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Imbribryum,NA
OTU4242,Viridiplantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Imbribryum,NA
OTU4243,NA,NA,NA,NA,NA,NA,NA
OTU4244,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU4245,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium_hasegawae
OTU4246,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU4247,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4248,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU4249,NA,NA,NA,NA,NA,NA,NA
OTU4250,NA,NA,NA,NA,NA,NA,NA
OTU4251,NA,NA,NA,NA,NA,NA,NA
OTU4252,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU4253,NA,NA,NA,NA,NA,NA,NA
OTU4254,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU4255,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4256,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4257,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Kalmusia,NA
OTU4258,NA,NA,NA,NA,NA,NA,NA
OTU4259,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,NA
OTU426,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Lasionectria,Lasionectria_hilhorstii
OTU4260,Fungi,NA,NA,NA,NA,NA,NA
OTU4262,NA,NA,NA,NA,NA,NA,NA
OTU4263,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU4264,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Lobomonas,NA
OTU4265,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,NA
OTU4266,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4268,Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,Anungitiomyces,Anungitiomyces_stellenboschiensis
OTU4269,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4270,NA,NA,NA,NA,NA,NA,NA
OTU4271,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_rossicum
OTU4272,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4273,NA,NA,NA,NA,NA,NA,NA
OTU4274,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4275,NA,NA,NA,NA,NA,NA,NA
OTU4276,NA,NA,NA,NA,NA,NA,NA
OTU4277,Rhizaria,Cercozoa,NA,Thaumatomonadida,Thaumatomastigidae,Thaumatomonas,NA
OTU428,NA,NA,NA,NA,NA,NA,NA
OTU4280,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,Plasmodiophoridae,NA,NA
OTU4281,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU4283,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU4284,Viridiplantae,Anthophyta,Eudicotyledonae,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus_retroflexus
OTU4285,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU4286,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Holocotylon,Holocotylon_brandegeeanum
OTU4287,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,NA
OTU4289,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU4290,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Stylonychia,NA
OTU4291,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU4293,Fungi,NA,NA,NA,NA,NA,NA
OTU4294,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4296,Fungi,Ascomycota,NA,NA,NA,Badarisama,Badarisama_sojae
OTU4297,NA,NA,NA,NA,NA,NA,NA
OTU4298,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4299,Fungi,Kickxellomycota,NA,NA,NA,NA,NA
OTU43,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,NA,NA
OTU4300,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4301,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4302,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU4303,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU4304,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4305,Metazoa,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,NA
OTU4306,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,NA
OTU4307,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4309,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Stylonychia,NA
OTU4310,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4311,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU4312,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,Chlamydomonas_petasus
OTU4313,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Semispathidium,NA
OTU4314,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma_rosigena
OTU4315,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,Plasmodiophoridae,Polymyxa,NA
OTU4316,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus_repandus
OTU4317,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU4319,Metazoa,Nematoda,Chromadorea,Rhabditida,Heteroderidae,NA,NA
OTU432,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4320,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_pye
OTU4321,Fungi,Basidiomycota,Agaricomycetes,Geastrales,NA,NA,NA
OTU4323,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,Parasola_lilatincta
OTU4324,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU4325,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4326,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU4327,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU4328,Alveolata,Ciliophora,Oligohymenophorea,NA,Vorticellidae,Vorticella,NA
OTU4329,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striatibotrys,Striatibotrys_eucylindrosporus
OTU433,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Lasionectria,Lasionectria_hilhorstii
OTU4330,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4331,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,NA,NA
OTU4332,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU4333,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,NA,NA
OTU4334,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU4335,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU4336,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU4337,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,Plasmodiophoridae,Polymyxa,NA
OTU4338,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,NA
OTU4339,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU434,NA,NA,NA,NA,NA,NA,NA
OTU4340,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_equiseti
OTU4341,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_janczewskii
OTU4342,NA,NA,NA,NA,NA,NA,NA
OTU4343,Alveolata,Ciliophora,Oligohymenophorea,NA,Vorticellidae,Vorticella,NA
OTU4344,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU4345,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4346,Alveolata,Ciliophora,Litostomatea,Haptorida,Pseudoholophryidae,NA,NA
OTU4347,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4348,NA,NA,NA,NA,NA,NA,NA
OTU4349,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU435,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU4351,Fungi,NA,NA,NA,NA,NA,NA
OTU4352,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU4353,Alveolata,Ciliophora,Litostomatea,Haptorida,Pseudoholophryidae,NA,NA
OTU4354,NA,NA,NA,NA,NA,NA,NA
OTU4355,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4356,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striatibotrys,Striatibotrys_eucylindrosporus
OTU4358,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,NA,NA
OTU4359,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,Basidiobolaceae,Basidiobolus,NA
OTU436,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Arcuospathidium,NA
OTU4360,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,NA,NA
OTU4361,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,Parasola_lilatincta
OTU4362,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU4363,Fungi,Basidiomycota,Agaricomycetes,Geastrales,NA,NA,NA
OTU4364,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_hostae
OTU4366,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU4367,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU4368,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe_longicolla
OTU4369,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_pye
OTU437,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4370,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_turrialbense
OTU4371,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA
OTU4372,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Ochroconis,Ochroconis_tshawytschae
OTU4373,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU4375,NA,NA,NA,NA,NA,NA,NA
OTU4376,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU4377,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU4378,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4379,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Geranomyces,Geranomyces_variabilis
OTU438,NA,NA,NA,NA,NA,NA,NA
OTU4380,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU4381,NA,NA,NA,NA,NA,NA,NA
OTU4382,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU4384,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Ascodesmis,Ascodesmis_rosicola
OTU4385,NA,NA,NA,NA,NA,NA,NA
OTU4386,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU4387,Metazoa,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,NA
OTU4388,Viridiplantae,Anthophyta,Eudicotyledonae,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus_retroflexus
OTU4389,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU4390,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU4391,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4392,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,NA
OTU4393,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU4394,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,Leucosporidium_escuderoi
OTU4395,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4397,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Albifimbria,Albifimbria_verrucaria
OTU4398,NA,NA,NA,NA,NA,NA,NA
OTU4399,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_crustosus
OTU44,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU4400,Alveolata,Ciliophora,Litostomatea,Haptorida,Pseudoholophryidae,NA,NA
OTU4401,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU4402,NA,NA,NA,NA,NA,NA,NA
OTU4403,NA,NA,NA,NA,NA,NA,NA
OTU4404,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU4405,NA,NA,NA,NA,NA,NA,NA
OTU4406,NA,NA,NA,NA,NA,NA,NA
OTU4407,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU4408,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Geosmithia,NA
OTU4409,Fungi,NA,NA,NA,NA,NA,NA
OTU441,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU4410,NA,NA,NA,NA,NA,NA,NA
OTU4411,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Cephalotrichum,Cephalotrichum_stemonitis
OTU4412,Metazoa,Arthropoda,Collembola,NA,Bourletiellidae,Bourletiella,NA
OTU4414,NA,NA,NA,NA,NA,NA,NA
OTU4416,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
OTU4417,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Lecythophora,NA
OTU4418,Alveolata,Ciliophora,Litostomatea,Haptorida,Spathidiidae,Spathidium,NA
OTU4419,Fungi,Ascomycota,Sordariomycetes,Pisorisporiales,NA,Brocchiosphaera,Brocchiosphaera_bulbiformis
OTU4420,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Globisporangium,Globisporangium_sylvaticum
OTU4421,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,Mucor_lusitanicus
OTU4422,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Linnemannia,Linnemannia_hyalina
OTU4423,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon_subincarnatum
OTU4424,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon_subincarnatum
OTU4427,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,Panaeolina,Panaeolina_foenisecii
OTU4428,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4429,Alveolata,Ciliophora,Spirotrichea,Urostylida,NA,NA,NA
OTU443,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU4430,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU4431,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,NA,NA
OTU4432,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4433,NA,NA,NA,NA,NA,NA,NA
OTU4434,Cryptista,Katablepharidophyta,NA,NA,NA,NA,NA
OTU4435,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU4436,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU4437,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma_xingrensis
OTU4438,Alveolata,Ciliophora,Oligohymenophorea,NA,Vorticellidae,Vorticella,NA
OTU4439,Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas,NA
OTU444,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlorococcaceae,Chlorococcum,NA
OTU4440,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,NA,NA
OTU4441,Viridiplantae,Chlorophyta,Trebouxiophyceae,Trebouxiales,Trebouxiaceae,Parietochloris,Parietochloris_pseudoalveolaris
OTU4442,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,NA,NA
OTU4443,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,NA,NA
OTU4444,NA,NA,NA,NA,NA,NA,NA
