OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU4024,NA,NA,NA,NA,NA,NA,NA
OTU4025,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4027,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4028,NA,NA,NA,NA,NA,NA,NA
OTU4029,NA,NA,NA,NA,NA,NA,NA
OTU403,NA,NA,NA,NA,NA,NA,NA
OTU4030,NA,NA,NA,NA,NA,NA,NA
OTU4032,Alveolata,Ciliophora,Spirotrichea,Urostylida,Urostylidae,Birojimia,NA
OTU4033,NA,NA,NA,NA,NA,NA,NA
OTU4034,NA,NA,NA,NA,NA,NA,NA
OTU4035,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4036,NA,NA,NA,NA,NA,NA,NA
OTU4037,NA,NA,NA,NA,NA,NA,NA
OTU4038,Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA
OTU404,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis_rosea
OTU4040,NA,NA,NA,NA,NA,NA,NA
OTU4041,Alveolata,Ciliophora,Oligohymenophorea,NA,Vorticellidae,Vorticella,NA
OTU4042,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4043,NA,NA,NA,NA,NA,NA,NA
OTU4044,NA,NA,NA,NA,NA,NA,NA
OTU4045,Viridiplantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Ptychostomum,NA
OTU4047,NA,NA,NA,NA,NA,NA,NA
OTU4048,Fungi,Chytridiomycota,Rhizophydiomycetes,NA,NA,NA,NA
OTU405,Stramenopila,NA,NA,NA,NA,NA,NA
OTU4050,Stramenopila,Oomycota,Oomycetes,Leptomitales,NA,Apodachlya,NA
OTU4051,Viridiplantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Pseudocrossidium,NA
OTU4053,NA,NA,NA,NA,NA,NA,NA
OTU4054,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4055,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU4057,Viridiplantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Pseudocrossidium,NA
OTU4058,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_raperi
OTU4059,Stramenopila,NA,NA,NA,NA,NA,NA
OTU406,NA,NA,NA,NA,NA,NA,NA
OTU4060,NA,NA,NA,NA,NA,NA,NA
OTU4061,Viridiplantae,Anthophyta,Eudicotyledonae,Caryophyllales,Caryophyllaceae,NA,NA
OTU4062,Fungi,Ascomycota,Leotiomycetes,Helotiales,Mollisiaceae,Phialocephala,NA
OTU4064,Metazoa,Annelida,NA,NA,NA,NA,NA
OTU4065,Fungi,NA,NA,NA,NA,NA,NA
OTU4067,NA,NA,NA,NA,NA,NA,NA
OTU4068,Viridiplantae,Anthophyta,Eudicotyledonae,Caryophyllales,Caryophyllaceae,NA,NA
OTU4069,Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Chromulinaceae,Spumella,NA
OTU407,Fungi,NA,NA,NA,NA,NA,NA
OTU4070,NA,NA,NA,NA,NA,NA,NA
OTU4071,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_koreense
OTU4072,NA,NA,NA,NA,NA,NA,NA
OTU4073,Metazoa,Annelida,NA,NA,NA,NA,NA
OTU4074,NA,NA,NA,NA,NA,NA,NA
OTU4075,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4076,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4077,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU4078,NA,NA,NA,NA,NA,NA,NA
OTU4079,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Amaurodon,NA
OTU408,Fungi,NA,NA,NA,NA,NA,NA
OTU4080,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Sterkiella,NA
OTU4081,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,NA
OTU4083,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4085,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU4087,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,Agrocybe_elatella
OTU4088,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,Tetragoniomyces,NA
OTU4089,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,NA
OTU409,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU4090,NA,NA,NA,NA,NA,NA,NA
OTU4091,NA,NA,NA,NA,NA,NA,NA
OTU4092,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4093,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,Pseudorobillarda,NA
OTU4094,NA,NA,NA,NA,NA,NA,NA
OTU4095,NA,NA,NA,NA,NA,NA,NA
OTU4096,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,NA
OTU4098,NA,NA,NA,NA,NA,NA,NA
OTU4099,NA,NA,NA,NA,NA,NA,NA
OTU41,Alveolata,Ciliophora,Oligohymenophorea,Peniculida,Stokesiidae,Stokesia,NA
OTU410,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA
OTU4100,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4101,NA,NA,NA,NA,NA,NA,NA
OTU4105,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU4106,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum_anthrisci
OTU4107,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU4108,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU4109,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4110,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA
OTU4111,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU4112,NA,NA,NA,NA,NA,NA,NA
OTU4113,NA,NA,NA,NA,NA,NA,NA
OTU4114,NA,NA,NA,NA,NA,NA,NA
OTU4115,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU4116,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Sterkiella,NA
OTU4118,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4119,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,NA
OTU412,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU4120,Fungi,Ascomycota,Sordariomycetes,NA,Junewangiaceae,NA,NA
OTU4121,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,Agrocybe_elatella
OTU4123,NA,NA,NA,NA,NA,NA,NA
OTU4124,NA,NA,NA,NA,NA,NA,NA
OTU4125,NA,NA,NA,NA,NA,NA,NA
OTU4128,Metazoa,Nematoda,Chromadorea,Tylenchida,Sphaerulariidae,Sphaerularia,NA
OTU4129,NA,NA,NA,NA,NA,NA,NA
OTU413,NA,NA,NA,NA,NA,NA,NA
OTU4130,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Cyrtohymena,NA
OTU4131,Fungi,Ascomycota,Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Mytilinidion,NA
OTU4132,Fungi,Ascomycota,Sordariomycetes,Atractosporales,Conlariaceae,Conlarium,NA
OTU4133,NA,NA,NA,NA,NA,NA,NA
OTU4134,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,Tetragoniomyces,Tetragoniomyces_uliginosus
OTU4137,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU4138,NA,NA,NA,NA,NA,NA,NA
OTU4139,NA,NA,NA,NA,NA,NA,NA
OTU414,NA,NA,NA,NA,NA,NA,NA
OTU4140,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,Plasmodiophoridae,Polymyxa,NA
OTU4141,NA,NA,NA,NA,NA,NA,NA
OTU4142,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_velutina
OTU4143,NA,NA,NA,NA,NA,NA,NA
OTU4144,NA,NA,NA,NA,NA,NA,NA
OTU4145,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU4146,NA,NA,NA,NA,NA,NA,NA
OTU4147,NA,NA,NA,NA,NA,NA,NA
OTU4148,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,Halteria_grandinella
OTU415,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4150,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4151,Alveolata,Ciliophora,Spirotrichea,Urostylida,Urostylidae,Hemicycliostyla,NA
OTU4152,NA,NA,NA,NA,NA,NA,NA
OTU4154,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4155,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU4156,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4158,NA,NA,NA,NA,NA,NA,NA
OTU4159,Fungi,Ascomycota,NA,NA,NA,Triscelophorus,NA
OTU416,NA,NA,NA,NA,NA,NA,NA
OTU4160,NA,NA,NA,NA,NA,NA,NA
OTU4161,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU4162,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4163,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4164,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4165,NA,NA,NA,NA,NA,NA,NA
OTU4166,Fungi,Ascomycota,Sordariomycetes,Sordariales,Bombardiaceae,Ramophialophora,Ramophialophora_humicola
OTU4167,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,NA
OTU4170,NA,NA,NA,NA,NA,NA,NA
OTU4171,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Ctenomyces,Ctenomyces_indicus
OTU4172,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Mesorhabditis,NA
OTU4173,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU4174,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU4175,NA,NA,NA,NA,NA,NA,NA
OTU4176,NA,NA,NA,NA,NA,NA,NA
OTU4177,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Pholiotina,NA
OTU4178,NA,NA,NA,NA,NA,NA,NA
OTU4179,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU418,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA
OTU4180,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Arxiella,Arxiella_terrestris
OTU4181,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU4183,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4185,NA,NA,NA,NA,NA,NA,NA
OTU4186,NA,NA,NA,NA,NA,NA,NA
OTU4187,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,NA,NA
OTU4188,NA,NA,NA,NA,NA,NA,NA
OTU4189,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU419,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,NA
OTU4190,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Tetragoniomycetaceae,Tetragoniomyces,Tetragoniomyces_uliginosus
OTU4191,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4192,NA,NA,NA,NA,NA,NA,NA
OTU4194,NA,NA,NA,NA,NA,NA,NA
OTU4196,Metazoa,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Eucephalobus,NA
OTU4197,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,NA,NA
OTU4198,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4199,Metazoa,Annelida,NA,NA,NA,NA,NA
OTU42,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU420,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,NA,NA
OTU4200,Metazoa,Annelida,NA,NA,NA,NA,NA
OTU4201,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4202,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus_curtus
OTU4203,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,NA,NA
OTU4204,Alveolata,Ciliophora,Spirotrichea,Urostylida,Pseudourostylidae,Pseudourostyla,NA
OTU4205,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chaetosphaeria,NA
OTU4206,NA,NA,NA,NA,NA,NA,NA
OTU4207,NA,NA,NA,NA,NA,NA,NA
OTU4208,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus_brasilianum
OTU4209,Metazoa,Nematoda,Chromadorea,Rhabditida,Cephalobidae,Pseudacrobeles,Pseudacrobeles_curvatus
OTU421,NA,NA,NA,NA,NA,NA,NA
OTU4210,NA,NA,NA,NA,NA,NA,NA
OTU4211,NA,NA,NA,NA,NA,NA,NA
OTU4212,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium_hasegawae
OTU4215,Amoebozoa,Tubulinea,NA,NA,Hartmannellidae,Hartmannella,NA
OTU4216,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Dendryphiella,Dendryphiella_phitsanulokensis
OTU4217,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU4218,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4219,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Ophioceraceae,NA,NA
OTU4220,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU4221,Amoebozoa,Tubulinea,NA,NA,Hartmannellidae,Hartmannella,NA
OTU4222,Heterolobosa,NA,Heterolobosea,Schizopyrenida,Vahlkampfiidae,Naegleria,NA
OTU4223,Stramenopila,Oomycota,Oomycetes,Pythiales,Pythiaceae,Globisporangium,Globisporangium_selbyi
OTU4224,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Robillarda,Robillarda_sessilis
OTU4225,Fungi,Ascomycota,Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Mytilinidion,NA
OTU4226,Amoebozoa,Variosea,NA,NA,NA,NA,NA
OTU4227,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Ophioceraceae,NA,NA
OTU4228,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU4229,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Robillarda,Robillarda_sessilis
OTU423,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA
OTU4230,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU4231,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Sonoraphlyctidaceae,Sonoraphlyctis,NA
OTU4232,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Hyphodontiella,Hyphodontiella_multiseptata
OTU4234,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Hyphodontiella,Hyphodontiella_multiseptata
OTU4235,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU4236,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,Pseudorobillarda,NA
OTU4237,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4239,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,NA,NA,NA
OTU424,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,Microdochium,Microdochium_maculosum
OTU4240,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU4241,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4242,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4243,NA,NA,NA,NA,NA,NA,NA
OTU4244,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU4245,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Erythrobasidium,Erythrobasidium_hasegawae
OTU4246,NA,NA,NA,NA,NA,NA,NA
OTU4247,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4248,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU4249,NA,NA,NA,NA,NA,NA,NA
OTU4250,NA,NA,NA,NA,NA,NA,NA
OTU4251,NA,NA,NA,NA,NA,NA,NA
OTU4252,Alveolata,Ciliophora,Colpodea,Colpodida,Colpodidae,Colpoda,NA
OTU4253,NA,NA,NA,NA,NA,NA,NA
OTU4254,NA,NA,NA,NA,NA,NA,NA
OTU4255,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4256,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4257,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Coniothyrium,Coniothyrium_palmicola
OTU4258,NA,NA,NA,NA,NA,NA,NA
OTU4259,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,NA
OTU426,NA,NA,NA,NA,NA,NA,NA
OTU4260,Fungi,NA,NA,NA,NA,NA,NA
OTU4262,NA,NA,NA,NA,NA,NA,NA
OTU4263,NA,NA,NA,NA,NA,NA,NA
OTU4264,NA,NA,NA,NA,NA,NA,NA
OTU4265,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,NA
OTU4266,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4268,NA,NA,NA,NA,NA,NA,NA
OTU4269,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4270,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,NA,NA
OTU4271,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_hebeiense
OTU4272,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4273,NA,NA,NA,NA,NA,NA,NA
OTU4274,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4275,NA,NA,NA,NA,NA,NA,NA
OTU4276,NA,NA,NA,NA,NA,NA,NA
OTU4277,Rhizaria,Cercozoa,NA,Thaumatomonadida,Thaumatomastigidae,Thaumatomonas,NA
OTU428,NA,NA,NA,NA,NA,NA,NA
OTU4280,NA,NA,NA,NA,NA,NA,NA
OTU4281,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU4283,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU4284,Viridiplantae,Anthophyta,Eudicotyledonae,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus_retroflexus
OTU4285,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU4286,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Holocotylon,Holocotylon_brandegeeanum
OTU4287,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,NA
OTU4289,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU4290,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Stylonychia,NA
OTU4291,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU4293,Fungi,NA,NA,NA,NA,NA,NA
OTU4294,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4296,Fungi,Ascomycota,NA,NA,NA,Badarisama,Badarisama_sojae
OTU4297,NA,NA,NA,NA,NA,NA,NA
OTU4298,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4299,NA,NA,NA,NA,NA,NA,NA
OTU43,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,NA,NA
OTU4300,NA,NA,NA,NA,NA,NA,NA
OTU4301,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4302,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU4303,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU4304,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4305,Metazoa,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,NA
OTU4306,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,Torula_hollandica
OTU4307,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU4309,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,Stylonychia,NA
OTU4310,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU4311,Metazoa,Nematoda,NA,NA,NA,NA,NA
OTU4312,NA,NA,NA,NA,NA,NA,NA
OTU4313,NA,NA,NA,NA,NA,NA,NA
OTU4314,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,Neosetophoma_rosigena
OTU4315,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,Plasmodiophoridae,Polymyxa,NA
OTU4316,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus_repandus
OTU4317,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU4319,Metazoa,Nematoda,Chromadorea,Rhabditida,Heteroderidae,NA,NA
OTU432,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU4320,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_pye
OTU4321,Fungi,Basidiomycota,Agaricomycetes,Geastrales,NA,NA,NA
OTU4323,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,Parasola_lilatincta
OTU4324,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU4325,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4326,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU4327,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU4328,NA,NA,NA,NA,NA,NA,NA
OTU4329,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striatibotrys,Striatibotrys_yuccae
OTU433,NA,NA,NA,NA,NA,NA,NA
OTU4330,NA,NA,NA,NA,NA,NA,NA
OTU4331,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,NA,NA
OTU4332,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU4333,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,NA,NA
OTU4334,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU4335,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
OTU4336,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU4337,Rhizaria,Endomyxa,Phytomyxea,Plasmodiophorida,Plasmodiophoridae,Polymyxa,NA
OTU4338,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,NA
OTU4339,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU434,NA,NA,NA,NA,NA,NA,NA
OTU4340,Fungi,NA,NA,NA,NA,NA,NA
OTU4341,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_janczewskii
OTU4342,NA,NA,NA,NA,NA,NA,NA
OTU4343,NA,NA,NA,NA,NA,NA,NA
OTU4344,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU4345,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU4346,NA,NA,NA,NA,NA,NA,NA
OTU4347,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4348,Fungi,NA,NA,NA,NA,NA,NA
OTU4349,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU435,NA,NA,NA,NA,NA,NA,NA
OTU4351,Fungi,NA,NA,NA,NA,NA,NA
OTU4352,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU4353,NA,NA,NA,NA,NA,NA,NA
OTU4354,NA,NA,NA,NA,NA,NA,NA
OTU4355,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU4356,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striatibotrys,Striatibotrys_yuccae
OTU4358,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,NA,NA
OTU4359,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,Basidiobolaceae,Basidiobolus,NA
OTU436,NA,NA,NA,NA,NA,NA,NA
OTU4360,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,NA,NA
OTU4361,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,Parasola_lilatincta
OTU4362,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU4363,Fungi,Basidiomycota,Agaricomycetes,Geastrales,NA,NA,NA
OTU4364,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_hostae
OTU4366,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,NA,NA
OTU4367,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,Halteriidae,Halteria,NA
OTU4368,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe_longicolla
OTU4369,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_pye
OTU437,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU4370,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_turrialbense
OTU4371,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA
OTU4372,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Ochroconis,Ochroconis_tshawytschae
OTU4373,Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
OTU4375,NA,NA,NA,NA,NA,NA,NA
